ID,Flight Number,Origin,Destination,Status,Delay
5461,CES736  ,China,1742059444,unknown,0
5462,ETH575  ,Ethiopia,1742059445,unknown,0
5463,N737GK  ,United States,1742059444,unknown,0
5464,0000    ,Turkey,1742059443,unknown,0
5465,AER53   ,United States,1742059445,unknown,0
5466,THY5FZ  ,Turkey,1742059179,unknown,0
5467,JAF4DT  ,Belgium,1742059445,unknown,0
5468,QTR76J  ,Qatar,1742059151,unknown,0
5469,,Latvia,1742059435,unknown,0
5470,QQE213  ,Qatar,1742059445,unknown,0
5471,N368RV  ,United States,1742059436,unknown,0
5472,N6926R  ,United States,1742059445,unknown,0
5473,EDV5025 ,United States,1742059444,unknown,0
5474,N412RB  ,United States,1742059389,unknown,0
5475,SAS943  ,Norway,1742059445,unknown,0
5476,N6627J  ,United States,1742059444,unknown,0
5477,N1LF    ,United States,1742059444,unknown,0
5478,N427SE  ,United States,1742059441,unknown,0
5479,N737HD  ,United States,1742059445,unknown,0
5480,KAL503  ,Republic of Korea,1742059445,unknown,0
5481,IGO1322 ,Qatar,1742059441,unknown,0
5482,THY6502 ,Turkey,1742059371,unknown,0
5483,RYR48RY ,Ireland,1742059445,unknown,0
5484,RYR26CW ,Ireland,1742059445,unknown,0
5485,JAF7HX  ,Belgium,1742059445,unknown,0
5486,THY6475 ,Turkey,1742059444,unknown,0
5487,JIA5677 ,United States,1742059445,unknown,0
5488,BTI7XY  ,Latvia,1742059444,unknown,0
5489,SWA1643 ,United States,1742059445,unknown,0
5490,GOSGC   ,United Kingdom,1742059445,unknown,0
5491,AAL1011 ,United States,1742059427,unknown,0
5492,N440KB  ,United States,1742059444,unknown,0
5493,WJA1630 ,Canada,1742059444,unknown,0
5494,N769EB  ,United States,1742059436,unknown,0
5495,N30KM   ,United States,1742059443,unknown,0
5496,AAL1952 ,United States,1742059445,unknown,0
5497,EDV5526 ,United States,1742059444,unknown,0
5498,N472AK  ,United States,1742059444,unknown,0
5499,JBU578  ,United States,1742059444,unknown,0
5500,BTI3MC  ,Latvia,1742059445,unknown,0
5501,CES214  ,China,1742059445,unknown,0
5502,EJM441  ,United States,1742059444,unknown,0
5503,N715DE  ,United States,1742059445,unknown,0
5504,JBU35   ,United States,1742059444,unknown,0
5505,SKW3640 ,United States,1742059444,unknown,0
5506,NIT254  ,United States,1742059369,unknown,0
5507,MSR730  ,Egypt,1742059262,unknown,0
5508,JAF29G  ,Belgium,1742059445,unknown,0
5509,ETH506  ,Ethiopia,1742059445,unknown,0
5510,EZY653H ,United Kingdom,1742059445,unknown,0
5511,SWR9PX  ,Latvia,1742059444,unknown,0
5512,N321XT  ,United States,1742059351,unknown,0
5513,BTI612  ,Latvia,1742059445,unknown,0
5514,SWA2745 ,United States,1742059445,unknown,0
5515,UAL2285 ,United States,1742059444,unknown,0
5516,DAL381  ,United States,1742059434,unknown,0
5517,SRY1101 ,United States,1742059445,unknown,0
5518,UAL1102 ,United States,1742059445,unknown,0
5519,EPA6222 ,China,1742059277,unknown,0
5520,JZA870  ,Canada,1742059445,unknown,0
5521,TOM604  ,United Kingdom,1742059444,unknown,0
5522,VJA30   ,United States,1742059444,unknown,0
5523,JBU182  ,United States,1742059426,unknown,0
5524,,United States,,unknown,0
5525,N844BC  ,United States,1742059445,unknown,0
5526,UAL356  ,United States,1742059445,unknown,0
5527,IGO97JN ,Latvia,1742059308,unknown,0
5528,SWG2643 ,Canada,1742059445,unknown,0
5529,N195AL  ,United States,1742059444,unknown,0
5530,SWG554  ,Czech Republic,1742059444,unknown,0
5531,WJA2386 ,Canada,1742059445,unknown,0
5532,DAA R15 ,Ireland,1742059416,unknown,0
5533,N1NT    ,United States,1742059441,unknown,0
5534,CSN657  ,China,1742059444,unknown,0
5535,SWR842Y ,Latvia,1742059445,unknown,0
5536,N678SF  ,United States,1742059444,unknown,0
5537,SKW3369 ,United States,1742059445,unknown,0
5538,BTI8TK  ,Latvia,1742059444,unknown,0
5539,SWR7WA  ,Latvia,1742059160,unknown,0
5540,RPA3687 ,United States,1742059445,unknown,0
5541,,United States,,unknown,0
5542,SAA422  ,South Africa,1742059444,unknown,0
5543,N71VZ   ,United States,1742059444,unknown,0
5544,JBU1601 ,United States,1742059444,unknown,0
5545,SWA6410 ,United States,1742059444,unknown,0
5546,CAL5381 ,Taiwan,1742059444,unknown,0
5547,EDV4979 ,United States,1742059445,unknown,0
5548,CES248  ,China,1742059444,unknown,0
5549,,France,1742059431,unknown,0
5550,EZY18MG ,United Kingdom,1742059445,unknown,0
5551,,United States,1742059417,unknown,0
5552,CAL5322 ,Taiwan,1742059444,unknown,0
5553,TVF67SZ ,France,1742059445,unknown,0
5554,N64MT   ,United States,1742059445,unknown,0
5555,ASA55   ,United States,1742059445,unknown,0
5556,KLM1857 ,Kingdom of the Netherlands,1742059444,unknown,0
5557,AAL1218 ,United States,1742059444,unknown,0
5558,EZY92QL ,United Kingdom,1742059445,unknown,0
5559,MSR758  ,Egypt,1742059445,unknown,0
5560,XAA8667 ,United States,1742059445,unknown,0
5561,N767CW  ,United States,1742059240,unknown,0
5562,ASA292  ,United States,1742059445,unknown,0
5563,N787SP  ,United States,1742059445,unknown,0
5564,EXS1466 ,United Kingdom,1742059444,unknown,0
5565,WJA2245 ,Canada,1742059444,unknown,0
5566,SWA1780 ,United States,1742059445,unknown,0
5567,AAR542  ,Republic of Korea,1742059445,unknown,0
5568,N5393G  ,United States,1742059444,unknown,0
5569,AAL2099 ,United States,1742059443,unknown,0
5570,IBB6XE  ,Spain,1742059445,unknown,0
5571,N162PT  ,United States,1742059444,unknown,0
5572,WJA1237 ,Canada,1742059412,unknown,0
5573,AAL1935 ,United States,1742059444,unknown,0
5574,UAL1519 ,United States,1742059444,unknown,0
5575,KAL349  ,Republic of Korea,1742059445,unknown,0
5576,CAL709  ,Taiwan,1742059444,unknown,0
5577,N638SS  ,United States,1742059445,unknown,0
5578,WJA1502 ,Canada,1742059445,unknown,0
5579,STORM11 ,United States,1742059442,unknown,0
5580,MSC2950 ,Egypt,1742059444,unknown,0
5581,WEN3195 ,Canada,1742059443,unknown,0
5582,ASI560  ,United States,1742059260,unknown,0
5583,DAL1553 ,United States,1742059444,unknown,0
5584,AAL3154 ,United States,1742059444,unknown,0
5585,N467MW  ,United States,1742059445,unknown,0
5586,RPA3699 ,United States,1742059445,unknown,0
5587,RPA3496 ,United States,1742059445,unknown,0
5588,LMU703  ,Egypt,1742059445,unknown,0
5589,MSR801  ,Egypt,1742059444,unknown,0
5590,MSR776  ,Egypt,1742059445,unknown,0
5591,MSR782  ,Egypt,1742059445,unknown,0
5592,EZY54TV ,United Kingdom,1742059445,unknown,0
5593,N440BV  ,United States,1742059444,unknown,0
5594,N32RW   ,United States,1742059445,unknown,0
5595,MSR754  ,Egypt,1742059440,unknown,0
5596,N9027H  ,United States,1742059293,unknown,0
5597,SKW4673 ,United States,1742059445,unknown,0
5598,JJA2803 ,Republic of Korea,1742059268,unknown,0
5599,NCA203  ,Japan,1742059443,unknown,0
5600,AAR177  ,Republic of Korea,1742059445,unknown,0
5601,EJA572  ,United States,1742059445,unknown,0
5602,N1SN    ,United States,1742059445,unknown,0
5603,SWG751  ,Canada,1742059445,unknown,0
5604,SWG706  ,Canada,1742059439,unknown,0
5605,EZY82TW ,United Kingdom,1742059444,unknown,0
5606,ROU2003 ,Canada,1742059445,unknown,0
5607,EZY72UK ,United Kingdom,1742059445,unknown,0
5608,SKW6463 ,United States,1742059445,unknown,0
5609,TRA80P  ,Kingdom of the Netherlands,1742059445,unknown,0
5610,ERY799  ,United States,1742059444,unknown,0
5611,TVF8098 ,France,1742059249,unknown,0
5612,N864SL  ,United States,1742059445,unknown,0
5613,N9367H  ,United States,1742059442,unknown,0
5614,EZY87XR ,United Kingdom,1742059445,unknown,0
5615,GLT7    ,United States,1742059194,unknown,0
5616,RUK54RD ,United Kingdom,1742059445,unknown,0
5617,GLF7    ,United States,1742059445,unknown,0
5618,TVF10XY ,France,1742059445,unknown,0
5619,TVF27MY ,France,1742059444,unknown,0
5620,NKS256  ,United States,1742059444,unknown,0
5621,HKE765  ,China,1742059389,unknown,0
5622,JZA959  ,Canada,1742059444,unknown,0
5623,TWB117  ,Republic of Korea,1742059445,unknown,0
5624,UAL1525 ,United States,1742059444,unknown,0
5625,WUP512  ,United States,1742059445,unknown,0
5626,LOT426  ,Poland,1742059445,unknown,0
5627,WUP465  ,United States,1742059445,unknown,0
5628,LOT172  ,Poland,1742059425,unknown,0
5629,MSC2362 ,Egypt,1742059444,unknown,0
5630,UPS5933 ,United States,1742059445,unknown,0
5631,AHK217  ,China,1742059228,unknown,0
5632,WJA2422 ,Canada,1742059444,unknown,0
5633,SKW4778 ,United States,1742059445,unknown,0
5634,SKW3615 ,United States,1742059445,unknown,0
5635,ENY4175 ,United States,1742059426,unknown,0
5636,TVF60FW ,France,1742059445,unknown,0
5637,MSC2923 ,Egypt,1742059440,unknown,0
5638,N8205E  ,United States,1742059445,unknown,0
5639,PTN59A  ,Germany,1742059444,unknown,0
5640,AFR6723 ,France,1742059143,unknown,0
5641,DLA4AA  ,Italy,1742059444,unknown,0
5642,JBU909  ,United States,1742059419,unknown,0
5643,DAL2188 ,United States,1742059445,unknown,0
5644,AFR6735 ,France,1742059444,unknown,0
5645,MXY502  ,United States,1742059444,unknown,0
5646,MSR848  ,Egypt,1742059445,unknown,0
5647,JRE844  ,United States,1742059445,unknown,0
5648,KAL913  ,Republic of Korea,1742059445,unknown,0
5649,UAL8215 ,United States,1742059445,unknown,0
5650,N3940Q  ,United States,1742059354,unknown,0
5651,TVP7333 ,Czech Republic,1742059445,unknown,0
5652,TWB101  ,Republic of Korea,1742059226,unknown,0
5653,SWA3062 ,United States,1742059445,unknown,0
5654,MSR794  ,Egypt,1742059445,unknown,0
5655,AAL408  ,United States,1742059445,unknown,0
5656,JBU138  ,United States,1742059445,unknown,0
5657,SKW5479 ,United States,1742059445,unknown,0
5658,JIA5461 ,United States,1742059444,unknown,0
5659,KNE666  ,Saudi Arabia,1742059439,unknown,0
5660,DIDAH   ,Germany,1742059445,unknown,0
5661,N122KR  ,United States,1742059440,unknown,0
5662,ACA1042 ,Canada,1742059435,unknown,0
5663,UAL804  ,United States,1742059444,unknown,0
5664,AAL3179 ,United States,1742059444,unknown,0
5665,QTR8968 ,Qatar,1742059444,unknown,0
5666,N226TM  ,United States,1742059439,unknown,0
5667,QTR8101 ,Qatar,1742059445,unknown,0
5668,EJA388  ,United States,1742059445,unknown,0
5669,N2VG    ,United States,1742059445,unknown,0
5670,SWA1769 ,United States,1742059438,unknown,0
5671,GCEKK   ,United Kingdom,1742059445,unknown,0
5672,7777XMGA,Spain,,unknown,0
5673,SWA549  ,United States,1742059445,unknown,0
5674,N412RK  ,United States,1742059445,unknown,0
5675,LXJ445  ,United States,1742059444,unknown,0
5676,NKS985  ,United States,1742059445,unknown,0
5677,MSR734  ,Egypt,1742059350,unknown,0
5678,N784JM  ,United States,1742059403,unknown,0
5679,MSR779  ,Egypt,1742059445,unknown,0
5680,JIA5127 ,United States,1742059445,unknown,0
5681,SWA2783 ,United States,1742059444,unknown,0
5682,MSC804  ,Egypt,1742059444,unknown,0
5683,LXJ317  ,United States,1742059445,unknown,0
5684,MSC3778 ,Egypt,1742059445,unknown,0
5685,SWA394  ,United States,1742059445,unknown,0
5686,ASH6153 ,United States,1742059445,unknown,0
5687,SKW3687 ,United States,1742059445,unknown,0
5688,ASP642  ,Canada,1742059445,unknown,0
5689,JBU667  ,United States,1742059444,unknown,0
5690,SKW5481 ,United States,1742059445,unknown,0
5691,N911WY  ,United States,1742059445,unknown,0
5692,DAL237  ,United States,1742059445,unknown,0
5693,N552KM  ,United States,1742059441,unknown,0
5694,UAL1674 ,United States,1742059445,unknown,0
5695,DAL2412 ,United States,1742059445,unknown,0
5696,N730JZ  ,United States,1742059445,unknown,0
5697,KLM1128 ,Kingdom of the Netherlands,1742059445,unknown,0
5698,SWA985  ,United States,1742059444,unknown,0
5699,EJA866  ,United States,1742059445,unknown,0
5700,MOUET1  ,France,1742054798,unknown,0
5701,KAL278  ,Republic of Korea,1742059443,unknown,0
5702,JAL2    ,Japan,1742059445,unknown,0
5703,BFX10Z  ,Germany,1742059444,unknown,0
5704,LSJ445  ,Canada,1742059432,unknown,0
5705,TRA6887 ,Kingdom of the Netherlands,1742059444,unknown,0
5706,N122KA  ,United States,1742059445,unknown,0
5707,TRA3Z   ,Kingdom of the Netherlands,1742059419,unknown,0
5708,KAL092  ,Republic of Korea,1742059445,unknown,0
5709,UAL2426 ,United States,1742059359,unknown,0
5710,JSX301  ,United States,1742059444,unknown,0
5711,JTL4    ,United States,1742059412,unknown,0
5712,JBU2404 ,United States,1742059443,unknown,0
5713,KLC1094 ,Kingdom of the Netherlands,1742059444,unknown,0
5714,AHY007  ,United Kingdom,1742059444,unknown,0
5715,EZS76UC ,Switzerland,1742059445,unknown,0
5716,LXJ607  ,United States,1742059445,unknown,0
5717,NOZ2FJ  ,Norway,1742059442,unknown,0
5718,KLM50H  ,Kingdom of the Netherlands,1742059445,unknown,0
5719,DAL569  ,United States,1742059443,unknown,0
5720,SKW5299 ,United States,1742059445,unknown,0
5721,N254EA  ,United States,1742059340,unknown,0
5722,LOT2E   ,Poland,1742059445,unknown,0
5723,KXP864  ,Malaysia,1742059445,unknown,0
5724,KPO129  ,United States,1742059445,unknown,0
5725,DAL2835 ,United States,1742059444,unknown,0
5726,NOZ1328 ,Norway,1742059445,unknown,0
5727,,United States,1742059277,unknown,0
5728,JBU2451 ,United States,1742059444,unknown,0
5729,AAL1763 ,United States,1742059302,unknown,0
5730,AAL3263 ,United States,1742059445,unknown,0
5731,QTR99N  ,Qatar,1742059443,unknown,0
5732,QTR49A  ,Qatar,1742059445,unknown,0
5733,CAP231  ,United States,1742059173,unknown,0
5734,QTR14G  ,Qatar,1742059445,unknown,0
5735,N480VR  ,United States,1742059407,unknown,0
5736,SWA2132 ,United States,1742059189,unknown,0
5737,N124HJ  ,United States,1742059445,unknown,0
5738,KLM749  ,Kingdom of the Netherlands,1742059445,unknown,0
5739,QXE2133 ,United States,1742059440,unknown,0
5740,SKW4663 ,United States,1742059445,unknown,0
5741,AMX681  ,United States,1742059444,unknown,0
5742,N11905  ,United States,1742059442,unknown,0
5743,LXJ489  ,United States,1742059445,unknown,0
5744,SWA1300 ,United States,1742059444,unknown,0
5745,N127VL  ,United States,1742059445,unknown,0
5746,SWA244  ,United States,1742059445,unknown,0
5747,EJA482  ,United States,1742059445,unknown,0
5748,N2299W  ,United States,1742059445,unknown,0
5749,N127SW  ,United States,1742059444,unknown,0
5750,QTR38P  ,Qatar,1742059445,unknown,0
5751,RPA3462 ,United States,1742059445,unknown,0
5752,PTN18P  ,Germany,1742059445,unknown,0
5753,JIA5358 ,United States,1742059444,unknown,0
5754,QTR85K  ,Qatar,1742059445,unknown,0
5755,N331CH  ,United States,1742059445,unknown,0
5756,GTI3633 ,United States,1742059444,unknown,0
5757,OKPHM   ,Czech Republic,1742059445,unknown,0
5758,LOT45   ,Poland,1742059444,unknown,0
5759,EZS83FN ,Switzerland,1742059444,unknown,0
5760,LOT3    ,Poland,1742059444,unknown,0
5761,JBU1855 ,United States,1742059444,unknown,0
5762,EZS81XU ,Switzerland,1742059444,unknown,0
5763,QTR068  ,Qatar,1742059443,unknown,0
5764,CAI8W   ,Turkey,1742059445,unknown,0
5765,QTR9B   ,Qatar,1742059445,unknown,0
5766,RPA4592 ,United States,1742059445,unknown,0
5767,VLG36RC ,Spain,1742059444,unknown,0
5768,UAL740  ,United States,1742059445,unknown,0
5769,N524QS  ,United States,1742059445,unknown,0
5770,TUA444  ,Turkmenistan,1742059070,unknown,0
5771,AAL3072 ,United States,1742059445,unknown,0
5772,NTW419  ,United States,1742059445,unknown,0
5773,N9186Q  ,United States,1742059440,unknown,0
5774,SWA1941 ,United States,1742059445,unknown,0
5775,EZS49QN ,Switzerland,1742059445,unknown,0
5776,JME515U ,Portugal,1742059445,unknown,0
5777,N201EP  ,United States,1742059444,unknown,0
5778,EJA961  ,United States,1742059445,unknown,0
5779,N98RC   ,United States,1742059435,unknown,0
5780,TVL5224 ,Czech Republic,1742059445,unknown,0
5781,AAL3128 ,United States,1742059444,unknown,0
5782,N18RC   ,United States,1742059444,unknown,0
5783,EJU83CM ,Switzerland,1742059445,unknown,0
5784,SWA1918 ,United States,1742059444,unknown,0
5785,EZS1291 ,Switzerland,1742059444,unknown,0
5786,LAV5634 ,Spain,1742059445,unknown,0
5787,EZS39XL ,Switzerland,1742059445,unknown,0
5788,EZS83RZ ,Switzerland,1742059445,unknown,0
5789,IBB533Y ,Spain,1742059445,unknown,0
5790,IBE07BR ,Spain,1742059445,unknown,0
5791,IBB97FU ,Spain,1742059445,unknown,0
5792,JIA5246 ,United States,1742059445,unknown,0
5793,AAL1794 ,United States,1742059444,unknown,0
5794,UAL1140 ,United States,1742059445,unknown,0
5795,NKS3880 ,United States,1742059445,unknown,0
5796,SWA2771 ,United States,1742059443,unknown,0
5797,CJT951  ,Canada,1742059445,unknown,0
5798,TUA464  ,Turkmenistan,1742059444,unknown,0
5799,AAL1154 ,United States,1742059444,unknown,0
5800,TOM13H  ,United Kingdom,1742059444,unknown,0
5801,JZA7962 ,Canada,1742059361,unknown,0
5802,BTI762  ,Latvia,1742059445,unknown,0
5803,JZA7965 ,Canada,1742059438,unknown,0
5804,CBA30   ,Czech Republic,1742059443,unknown,0
5805,NDU686  ,United States,1742059267,unknown,0
5806,JZA7738 ,Canada,1742059445,unknown,0
5807,DAL2901 ,United States,1742059445,unknown,0
5808,EAX5F   ,Spain,1742059444,unknown,0
5809,N747LP  ,United States,1742059445,unknown,0
5810,N3243C  ,United States,1742059444,unknown,0
5811,GELCH   ,United Kingdom,1742059445,unknown,0
5812,TAM3612 ,Brazil,1742059444,unknown,0
5813,N98485  ,United States,1742059444,unknown,0
5814,ATN3383 ,United States,1742059445,unknown,0
5815,CXK1143 ,United States,1742059425,unknown,0
5816,AAL416  ,United States,1742059443,unknown,0
5817,JTZ633  ,United States,1742059444,unknown,0
5818,UAL50   ,United States,1742059445,unknown,0
5819,BTI2DH  ,Latvia,1742059444,unknown,0
5820,SWA1733 ,United States,1742059445,unknown,0
5821,SWA956  ,United States,1742059445,unknown,0
5822,BTI8ZV  ,Latvia,1742059445,unknown,0
5823,,United States,1742059206,unknown,0
5824,N519XR  ,United States,1742059445,unknown,0
5825,MXY713  ,United States,1742059445,unknown,0
5826,JZA764  ,Canada,1742059445,unknown,0
5827,KEN750  ,United States,1742059445,unknown,0
5828,RPA5593 ,United States,1742059445,unknown,0
5829,N9849C  ,United States,1742059444,unknown,0
5830,EZY83FE ,United Kingdom,1742059444,unknown,0
5831,SIA11   ,Singapore,1742059444,unknown,0
5832,EZY36ET ,United Kingdom,1742059445,unknown,0
5833,TOM3JK  ,United Kingdom,1742059444,unknown,0
5834,N1192M  ,United States,1742059445,unknown,0
5835,NKS175  ,United States,1742059366,unknown,0
5836,N686PC  ,United States,1742059444,unknown,0
5837,TNKR106 ,United States,1742059422,unknown,0
5838,N5341M  ,United States,1742059445,unknown,0
5839,SKW6285 ,United States,1742059445,unknown,0
5840,DAL1915 ,United States,1742059444,unknown,0
5841,WIF4YX  ,Norway,1742059445,unknown,0
5842,N307AG  ,United States,1742059445,unknown,0
5843,EZY74AF ,United Kingdom,1742059444,unknown,0
5844,SIA305  ,Singapore,1742059444,unknown,0
5845,EJA633  ,United States,1742059444,unknown,0
